68.8016 	EXP 	text: height = np.float64(0.05)
68.8016 	EXP 	text: height = np.float64(0.05)
68.8016 	EXP 	text: height = np.float64(0.05)
68.8016 	EXP 	text: text = 'BLUE'
68.8016 	EXP 	fixation: autoDraw = True
68.8855 	EXP 	Device response: <KeyPress from None: t=68.78870237500087, value=b, duration=0.09643245799816214>
69.2850 	INFO 	Keyboard events cleared
69.2849 	EXP 	fixation: autoDraw = False
69.2849 	EXP 	text: autoDraw = True
69.8137 	DATA 	Keypress: b
69.8183 	EXP 	Device response: <KeyPress from None: t=69.81163383300009, value=b, duration=None>
69.8184 	EXP 	New trial (rep=4, index=1): <Trial 17 (1 in rep 4) data={'word': 'RED', 'colour': 'blue', 'stim_condition': 'I', 'correct_resp': 'b', 'thisN': 17, 'thisTrialN': 1, 'thisRepN': 4}>
69.8271 	EXP 	fixation: autoDraw = False
69.8271 	EXP 	text: autoDraw = False
69.8271 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
69.8271 	EXP 	text: height = np.float64(0.05)
69.8271 	EXP 	text: height = np.float64(0.05)
69.8271 	EXP 	text: height = np.float64(0.05)
69.8271 	EXP 	text: text = 'RED'
69.8271 	EXP 	fixation: autoDraw = True
69.9436 	EXP 	Device response: <KeyPress from None: t=69.81163383300009, value=b, duration=0.12430979200144066>
70.3105 	INFO 	Keyboard events cleared
70.3105 	EXP 	fixation: autoDraw = False
70.3105 	EXP 	text: autoDraw = True
70.7936 	EXP 	Device response: <KeyPress from None: t=70.79282441599935, value=b, duration=None>
70.7936 	EXP 	New trial (rep=4, index=2): <Trial 18 (2 in rep 4) data={'word': 'BLUE', 'colour': 'red', 'stim_condition': 'I', 'correct_resp': 'r', 'thisN': 18, 'thisTrialN': 2, 'thisRepN': 4}>
70.7968 	DATA 	Keypress: b
70.8021 	EXP 	fixation: autoDraw = False
70.8021 	EXP 	text: autoDraw = False
70.8021 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
70.8021 	EXP 	text: height = np.float64(0.05)
70.8021 	EXP 	text: height = np.float64(0.05)
70.8021 	EXP 	text: height = np.float64(0.05)
